route_id,n_nodes,qubit_count,exploration_percent,batch_count,xy_mixer,amazon_cost,hybrid_cost,cost_diff_abs,cost_diff_pct,improvement_pct,runtime_sec
RouteID_bbd19c5d-319d-4d73-aeff-a70e877f062b,146,3,0.0,2,False,14643.5,14945.5,302.0,2.06,-2.06,5.506
RouteID_bbd19c5d-319d-4d73-aeff-a70e877f062b,146,3,0.0,3,False,14643.5,12901.8,-1741.7,-11.89,11.89,3.88
RouteID_bbd19c5d-319d-4d73-aeff-a70e877f062b,146,3,0.2,1,False,14643.5,12188.6,-2454.9,-16.76,16.76,11.183
RouteID_bbd19c5d-319d-4d73-aeff-a70e877f062b,146,3,0.2,2,False,14643.5,14945.5,302.0,2.06,-2.06,5.524
RouteID_bbd19c5d-319d-4d73-aeff-a70e877f062b,146,3,0.2,3,False,14643.5,12901.8,-1741.7,-11.89,11.89,3.932
RouteID_18417e60-4e7e-4a88-baf7-b77adc028398,154,2,0.0,1,False,13990.6,14278.4,287.8,2.06,-2.06,5.298
RouteID_18417e60-4e7e-4a88-baf7-b77adc028398,154,2,0.0,2,False,13990.6,13665.4,-325.2,-2.32,2.32,2.811
RouteID_18417e60-4e7e-4a88-baf7-b77adc028398,154,2,0.2,1,False,13990.6,14278.4,287.8,2.06,-2.06,5.289
RouteID_18417e60-4e7e-4a88-baf7-b77adc028398,154,2,0.2,2,False,13990.6,13665.4,-325.2,-2.32,2.32,2.798
RouteID_18417e60-4e7e-4a88-baf7-b77adc028398,154,3,0.0,1,False,13990.6,13346.3,-644.3,-4.61,4.61,11.629
RouteID_18417e60-4e7e-4a88-baf7-b77adc028398,154,3,0.0,2,False,13990.6,15075.7,1085.1,7.76,-7.76,5.731
RouteID_18417e60-4e7e-4a88-baf7-b77adc028398,154,3,0.0,3,False,13990.6,14574.8,584.2,4.18,-4.18,4.127
RouteID_18417e60-4e7e-4a88-baf7-b77adc028398,154,3,0.2,1,False,13990.6,13346.3,-644.3,-4.61,4.61,11.577
RouteID_18417e60-4e7e-4a88-baf7-b77adc028398,154,3,0.2,2,False,13990.6,15075.7,1085.1,7.76,-7.76,5.741
RouteID_18417e60-4e7e-4a88-baf7-b77adc028398,154,3,0.2,3,False,13990.6,14574.8,584.2,4.18,-4.18,4.14
RouteID_00e4885d-4563-4790-bace-6c9e4261ce2a,136,2,0.0,1,False,9169.4,11748.8,2579.4,28.13,-28.13,4.54
RouteID_00e4885d-4563-4790-bace-6c9e4261ce2a,136,2,0.0,2,False,9169.4,11109.3,1939.9,21.16,-21.16,2.315
RouteID_00e4885d-4563-4790-bace-6c9e4261ce2a,136,2,0.2,1,False,9169.4,11748.8,2579.4,28.13,-28.13,4.577
RouteID_00e4885d-4563-4790-bace-6c9e4261ce2a,136,2,0.2,2,False,9169.4,11109.3,1939.9,21.16,-21.16,2.269
RouteID_00e4885d-4563-4790-bace-6c9e4261ce2a,136,3,0.0,1,False,9169.4,9567.7,398.3,4.34,-4.34,10.363
RouteID_00e4885d-4563-4790-bace-6c9e4261ce2a,136,3,0.0,2,False,9169.4,9651.5,482.1,5.26,-5.26,5.248
RouteID_00e4885d-4563-4790-bace-6c9e4261ce2a,136,3,0.0,3,False,9169.4,10671.5,1502.1,16.38,-16.38,3.496
RouteID_00e4885d-4563-4790-bace-6c9e4261ce2a,136,3,0.2,1,False,9169.4,9567.7,398.3,4.34,-4.34,10.327
RouteID_00e4885d-4563-4790-bace-6c9e4261ce2a,136,3,0.2,2,False,9169.4,9651.5,482.1,5.26,-5.26,5.274
RouteID_00e4885d-4563-4790-bace-6c9e4261ce2a,136,3,0.2,3,False,9169.4,10671.5,1502.1,16.38,-16.38,3.536
RouteID_d2a97d70-b13f-44ab-bad5-73f13f683822,184,2,0.0,1,False,11478.4,11060.9,-417.5,-3.64,3.64,6.58
RouteID_d2a97d70-b13f-44ab-bad5-73f13f683822,184,2,0.0,2,False,11478.4,11868.7,390.3,3.4,-3.4,3.415
RouteID_d2a97d70-b13f-44ab-bad5-73f13f683822,184,2,0.2,1,False,11478.4,11060.9,-417.5,-3.64,3.64,6.524
RouteID_d2a97d70-b13f-44ab-bad5-73f13f683822,184,2,0.2,2,False,11478.4,11868.7,390.3,3.4,-3.4,3.351
RouteID_d2a97d70-b13f-44ab-bad5-73f13f683822,184,3,0.0,1,False,11478.4,9434.3,-2044.1,-17.81,17.81,14.137
RouteID_d2a97d70-b13f-44ab-bad5-73f13f683822,184,3,0.0,2,False,11478.4,9885.0,-1593.4,-13.88,13.88,7.382
RouteID_d2a97d70-b13f-44ab-bad5-73f13f683822,184,3,0.0,3,False,11478.4,11552.8,74.4,0.65,-0.65,4.915
RouteID_d2a97d70-b13f-44ab-bad5-73f13f683822,184,3,0.2,1,False,11478.4,9434.3,-2044.1,-17.81,17.81,14.203
RouteID_d2a97d70-b13f-44ab-bad5-73f13f683822,184,3,0.2,2,False,11478.4,9885.0,-1593.4,-13.88,13.88,7.403
RouteID_d2a97d70-b13f-44ab-bad5-73f13f683822,184,3,0.2,3,False,11478.4,11552.8,74.4,0.65,-0.65,4.826
RouteID_58b0e6b6-13c6-4913-a5a6-8a75167da4e6,194,2,0.0,1,False,12216.4,15646.9,3430.5,28.08,-28.08,6.388
RouteID_58b0e6b6-13c6-4913-a5a6-8a75167da4e6,194,2,0.0,2,False,12216.4,14593.0,2376.6,19.45,-19.45,3.402
RouteID_58b0e6b6-13c6-4913-a5a6-8a75167da4e6,194,2,0.2,1,False,12216.4,15646.9,3430.5,28.08,-28.08,6.394
RouteID_58b0e6b6-13c6-4913-a5a6-8a75167da4e6,194,2,0.2,2,False,12216.4,14593.0,2376.6,19.45,-19.45,3.335
RouteID_58b0e6b6-13c6-4913-a5a6-8a75167da4e6,194,3,0.0,1,False,12216.4,13815.1,1598.7,13.09,-13.09,14.415
RouteID_58b0e6b6-13c6-4913-a5a6-8a75167da4e6,194,3,0.0,2,False,12216.4,13799.7,1583.3,12.96,-12.96,7.245
RouteID_58b0e6b6-13c6-4913-a5a6-8a75167da4e6,194,3,0.0,3,False,12216.4,13417.5,1201.1,9.83,-9.83,5.131
RouteID_58b0e6b6-13c6-4913-a5a6-8a75167da4e6,194,3,0.2,1,False,12216.4,13815.1,1598.7,13.09,-13.09,14.452
RouteID_58b0e6b6-13c6-4913-a5a6-8a75167da4e6,194,3,0.2,2,False,12216.4,13799.7,1583.3,12.96,-12.96,7.266
RouteID_58b0e6b6-13c6-4913-a5a6-8a75167da4e6,194,3,0.2,3,False,12216.4,13417.5,1201.1,9.83,-9.83,5.15
RouteID_397abf35-8191-4a3d-9243-7f3465fb77a8,144,2,0.0,1,False,9138.4,10123.0,984.6,10.77,-10.77,4.934
RouteID_397abf35-8191-4a3d-9243-7f3465fb77a8,144,2,0.0,2,False,9138.4,9409.1,270.7,2.96,-2.96,2.511
RouteID_397abf35-8191-4a3d-9243-7f3465fb77a8,144,2,0.2,1,False,9138.4,10123.0,984.6,10.77,-10.77,4.881
RouteID_397abf35-8191-4a3d-9243-7f3465fb77a8,144,2,0.2,2,False,9138.4,9409.1,270.7,2.96,-2.96,2.508
RouteID_397abf35-8191-4a3d-9243-7f3465fb77a8,144,3,0.0,1,False,9138.4,9480.4,342.0,3.74,-3.74,10.906
RouteID_397abf35-8191-4a3d-9243-7f3465fb77a8,144,3,0.0,2,False,9138.4,10319.2,1180.8,12.92,-12.92,5.503
RouteID_397abf35-8191-4a3d-9243-7f3465fb77a8,144,3,0.0,3,False,9138.4,8939.8,-198.6,-2.17,2.17,3.785
RouteID_397abf35-8191-4a3d-9243-7f3465fb77a8,144,3,0.2,1,False,9138.4,9480.4,342.0,3.74,-3.74,11.807
RouteID_397abf35-8191-4a3d-9243-7f3465fb77a8,144,3,0.2,2,False,9138.4,10319.2,1180.8,12.92,-12.92,6.211
RouteID_397abf35-8191-4a3d-9243-7f3465fb77a8,144,3,0.2,3,False,9138.4,8939.8,-198.6,-2.17,2.17,3.825
RouteID_75d8bf01-7cc2-4d50-9323-61ea565a8d0d,131,2,0.0,1,False,9907.5,11003.3,1095.8,11.06,-11.06,4.512
RouteID_75d8bf01-7cc2-4d50-9323-61ea565a8d0d,131,2,0.0,2,False,9907.5,11479.0,1571.5,15.86,-15.86,2.317
RouteID_75d8bf01-7cc2-4d50-9323-61ea565a8d0d,131,2,0.2,1,False,9907.5,11003.3,1095.8,11.06,-11.06,4.476
RouteID_75d8bf01-7cc2-4d50-9323-61ea565a8d0d,131,2,0.2,2,False,9907.5,11479.0,1571.5,15.86,-15.86,2.297
RouteID_75d8bf01-7cc2-4d50-9323-61ea565a8d0d,131,3,0.0,1,False,9907.5,10356.7,449.2,4.53,-4.53,10.416
RouteID_75d8bf01-7cc2-4d50-9323-61ea565a8d0d,131,3,0.0,2,False,9907.5,9795.1,-112.4,-1.13,1.13,5.109
RouteID_75d8bf01-7cc2-4d50-9323-61ea565a8d0d,131,3,0.0,3,False,9907.5,10358.0,450.5,4.55,-4.55,3.814
RouteID_75d8bf01-7cc2-4d50-9323-61ea565a8d0d,131,3,0.2,1,False,9907.5,10356.7,449.2,4.53,-4.53,10.598
RouteID_75d8bf01-7cc2-4d50-9323-61ea565a8d0d,131,3,0.2,2,False,9907.5,9795.1,-112.4,-1.13,1.13,7.747
RouteID_75d8bf01-7cc2-4d50-9323-61ea565a8d0d,131,3,0.2,3,False,9907.5,10358.0,450.5,4.55,-4.55,3.499
RouteID_2a3c3182-75fb-49c1-8408-7309fc4e54d6,205,2,0.0,1,False,12286.0,14721.5,2435.5,19.82,-19.82,7.09
RouteID_2a3c3182-75fb-49c1-8408-7309fc4e54d6,205,2,0.0,2,False,12286.0,14146.0,1860.0,15.14,-15.14,3.814
RouteID_2a3c3182-75fb-49c1-8408-7309fc4e54d6,205,2,0.2,1,False,12286.0,14721.5,2435.5,19.82,-19.82,7.705
RouteID_2a3c3182-75fb-49c1-8408-7309fc4e54d6,205,2,0.2,2,False,12286.0,14146.0,1860.0,15.14,-15.14,3.887
RouteID_2a3c3182-75fb-49c1-8408-7309fc4e54d6,205,3,0.0,1,False,12286.0,11815.4,-470.6,-3.83,3.83,16.597
RouteID_2a3c3182-75fb-49c1-8408-7309fc4e54d6,205,3,0.0,2,False,12286.0,12622.6,336.6,2.74,-2.74,8.586
RouteID_2a3c3182-75fb-49c1-8408-7309fc4e54d6,205,3,0.0,3,False,12286.0,13789.1,1503.1,12.23,-12.23,6.065
RouteID_2a3c3182-75fb-49c1-8408-7309fc4e54d6,205,3,0.2,1,False,12286.0,11815.4,-470.6,-3.83,3.83,16.351
RouteID_2a3c3182-75fb-49c1-8408-7309fc4e54d6,205,3,0.2,2,False,12286.0,12622.6,336.6,2.74,-2.74,8.661
RouteID_2a3c3182-75fb-49c1-8408-7309fc4e54d6,205,3,0.2,3,False,12286.0,13789.1,1503.1,12.23,-12.23,5.861
RouteID_a35f79c5-9c62-4525-90e3-3e620eec408e,167,2,0.0,1,False,10287.9,12522.7,2234.8,21.72,-21.72,5.649
RouteID_a35f79c5-9c62-4525-90e3-3e620eec408e,167,2,0.0,2,False,10287.9,12756.2,2468.3,23.99,-23.99,2.997
RouteID_a35f79c5-9c62-4525-90e3-3e620eec408e,167,2,0.2,1,False,10287.9,12522.7,2234.8,21.72,-21.72,5.709
RouteID_a35f79c5-9c62-4525-90e3-3e620eec408e,167,2,0.2,2,False,10287.9,12756.2,2468.3,23.99,-23.99,3.098
RouteID_a35f79c5-9c62-4525-90e3-3e620eec408e,167,3,0.0,1,False,10287.9,10801.5,513.6,4.99,-4.99,13.164
RouteID_a35f79c5-9c62-4525-90e3-3e620eec408e,167,3,0.0,2,False,10287.9,10620.8,332.9,3.24,-3.24,6.711
RouteID_a35f79c5-9c62-4525-90e3-3e620eec408e,167,3,0.0,3,False,10287.9,12913.6,2625.7,25.52,-25.52,4.472
RouteID_a35f79c5-9c62-4525-90e3-3e620eec408e,167,3,0.2,1,False,10287.9,10801.5,513.6,4.99,-4.99,13.106
RouteID_a35f79c5-9c62-4525-90e3-3e620eec408e,167,3,0.2,2,False,10287.9,10620.8,332.9,3.24,-3.24,6.741
RouteID_a35f79c5-9c62-4525-90e3-3e620eec408e,167,3,0.2,3,False,10287.9,12913.6,2625.7,25.52,-25.52,4.225
RouteID_35624ed6-dcd6-4442-b251-2e91b32e78d4,192,2,0.0,1,False,13606.5,14961.6,1355.1,9.96,-9.96,6.723
RouteID_35624ed6-dcd6-4442-b251-2e91b32e78d4,192,2,0.0,2,False,13606.5,14244.2,637.7,4.69,-4.69,3.662
RouteID_35624ed6-dcd6-4442-b251-2e91b32e78d4,192,2,0.2,1,False,13606.5,14961.6,1355.1,9.96,-9.96,6.695
RouteID_35624ed6-dcd6-4442-b251-2e91b32e78d4,192,2,0.2,2,False,13606.5,14244.2,637.7,4.69,-4.69,3.59
RouteID_35624ed6-dcd6-4442-b251-2e91b32e78d4,192,3,0.0,1,False,13606.5,13747.3,140.8,1.03,-1.03,14.968
RouteID_35624ed6-dcd6-4442-b251-2e91b32e78d4,192,3,0.0,2,False,13606.5,13685.8,79.3,0.58,-0.58,7.811
RouteID_35624ed6-dcd6-4442-b251-2e91b32e78d4,192,3,0.0,3,False,13606.5,14617.5,1011.0,7.43,-7.43,5.092
RouteID_35624ed6-dcd6-4442-b251-2e91b32e78d4,192,3,0.2,1,False,13606.5,13747.3,140.8,1.03,-1.03,16.836
RouteID_35624ed6-dcd6-4442-b251-2e91b32e78d4,192,3,0.2,2,False,13606.5,13685.8,79.3,0.58,-0.58,9.228
RouteID_35624ed6-dcd6-4442-b251-2e91b32e78d4,192,3,0.2,3,False,13606.5,14617.5,1011.0,7.43,-7.43,5.767
RouteID_a9667161-92ac-424e-a028-2df225bf5e54,151,2,0.0,1,False,9075.1,10510.9,1435.8,15.82,-15.82,5.186
RouteID_a9667161-92ac-424e-a028-2df225bf5e54,151,2,0.0,2,False,9075.1,12483.9,3408.8,37.56,-37.56,2.616
RouteID_a9667161-92ac-424e-a028-2df225bf5e54,151,2,0.2,1,False,9075.1,10510.9,1435.8,15.82,-15.82,5.373
RouteID_a9667161-92ac-424e-a028-2df225bf5e54,151,2,0.2,2,False,9075.1,12483.9,3408.8,37.56,-37.56,2.644
RouteID_a9667161-92ac-424e-a028-2df225bf5e54,151,3,0.0,1,False,9075.1,9881.3,806.2,8.88,-8.88,11.881
RouteID_a9667161-92ac-424e-a028-2df225bf5e54,151,3,0.0,2,False,9075.1,9863.6,788.5,8.69,-8.69,6.706
RouteID_a9667161-92ac-424e-a028-2df225bf5e54,151,3,0.0,3,False,9075.1,11439.3,2364.2,26.05,-26.05,3.987
RouteID_a9667161-92ac-424e-a028-2df225bf5e54,151,3,0.2,1,False,9075.1,9881.3,806.2,8.88,-8.88,11.544
RouteID_a9667161-92ac-424e-a028-2df225bf5e54,151,3,0.2,2,False,9075.1,9863.6,788.5,8.69,-8.69,5.813
RouteID_a9667161-92ac-424e-a028-2df225bf5e54,151,3,0.2,3,False,9075.1,11439.3,2364.2,26.05,-26.05,3.763
